image_id,x_1,y_1,width,height
134730.jpg,71,29,138,191
130276.jpg,100,31,88,122
036989.jpg,245,61,99,137
142900.jpg,503,41,140,194
056989.jpg,168,140,169,234
111586.jpg,67,36,114,158
167403.jpg,36,35,60,83
167314.jpg,155,23,101,140
181186.jpg,125,37,57,79
171502.jpg,107,65,182,252
166694.jpg,146,123,125,173
176980.jpg,329,228,824,1141
172861.jpg,199,44,211,292
164312.jpg,440,279,510,706
175895.jpg,84,29,75,104
168582.jpg,194,166,94,130
164761.jpg,81,77,276,382
169552.jpg,126,72,174,241
169779.jpg,49,53,133,184
163675.jpg,93,53,221,306
176931.jpg,159,46,122,169
176615.jpg,100,71,159,220
165478.jpg,153,147,432,598
179329.jpg,150,72,133,184
168782.jpg,146,123,125,173
173695.jpg,113,32,148,205
044027.jpg,663,471,780,1080
043602.jpg,670,304,304,421
150304.jpg,217,126,138,191
080140.jpg,495,507,627,868
036850.jpg,359,297,489,677
121028.jpg,507,218,320,443
085502.jpg,437,217,289,400
010155.jpg,1,56,304,421
105954.jpg,277,89,86,119
050374.jpg,133,78,133,184
033432.jpg,378,278,338,468
059648.jpg,29,63,195,270
060473.jpg,472,99,169,234
002091.jpg,28,82,187,259
120112.jpg,491,277,309,428
113629.jpg,127,92,182,252
035414.jpg,208,90,148,205
142733.jpg,112,56,109,151
055216.jpg,617,312,892,1235
101427.jpg,201,95,270,374
035989.jpg,301,120,182,252
035259.jpg,494,114,286,396
156863.jpg,370,127,281,389
064447.jpg,609,77,179,248
034876.jpg,771,302,712,986
127557.jpg,565,36,161,223
097709.jpg,351,47,130,180
009167.jpg,144,146,242,335
113215.jpg,204,62,75,104
043067.jpg,180,35,211,292
028348.jpg,468,41,112,155
054518.jpg,1123,484,26,36
054809.jpg,416,330,551,763
007847.jpg,486,538,1235,1710
121139.jpg,223,103,286,396
120243.jpg,852,246,624,864
030586.jpg,797,238,211,292
147019.jpg,174,177,101,140
045725.jpg,202,76,169,234
108776.jpg,883,91,328,454
059948.jpg,263,55,229,317
055492.jpg,232,21,159,220
143105.jpg,107,51,109,151
089850.jpg,68,73,127,176
039454.jpg,195,93,169,234
124704.jpg,292,57,195,270
100956.jpg,118,11,60,83
005039.jpg,110,48,101,140
117000.jpg,295,85,203,281
073768.jpg,162,84,120,166
013192.jpg,23,48,122,169
081785.jpg,250,85,151,209
084648.jpg,152,25,94,130
000181.jpg,91,76,156,216
122197.jpg,240,40,81,112
119086.jpg,351,64,218,302
027289.jpg,226,1,182,252
138911.jpg,139,101,164,227
076088.jpg,389,204,242,335
110357.jpg,261,68,99,137
030004.jpg,81,49,117,162
024902.jpg,192,189,166,230
146647.jpg,153,100,198,244
075176.jpg,1245,204,499,691
021255.jpg,63,150,265,367
132855.jpg,58,139,237,328
085354.jpg,161,64,185,256
004915.jpg,96,119,208,288
117537.jpg,194,122,268,371
046572.jpg,153,96,169,234
006569.jpg,178,123,109,151
063019.jpg,58,25,247,342
066799.jpg,201,54,164,227
002536.jpg,117,55,112,155
132133.jpg,157,53,127,176
126499.jpg,39,72,78,108
013414.jpg,171,64,151,209
140206.jpg,76,85,315,412
055973.jpg,158,109,161,223
112627.jpg,28,87,413,572
059204.jpg,111,74,172,238
048393.jpg,43,78,296,410
158688.jpg,141,18,148,205
109115.jpg,146,84,231,320
030274.jpg,80,31,161,223
145887.jpg,1,77,302,418
130215.jpg,130,52,174,241
009563.jpg,88,67,265,367
139947.jpg,164,107,260,360
066883.jpg,107,93,221,306
020763.jpg,129,61,166,230
081953.jpg,114,43,226,313
086952.jpg,66,74,270,374
009298.jpg,260,57,135,187
145491.jpg,82,49,153,212
144540.jpg,159,80,218,302
030003.jpg,112,77,218,302
154687.jpg,217,33,127,176
075324.jpg,58,63,281,389
139366.jpg,125,77,130,180
018116.jpg,216,86,198,274
012785.jpg,60,56,200,277
160962.jpg,135,82,135,187
086970.jpg,182,26,203,281
012270.jpg,173,48,101,140
147641.jpg,246,17,146,202
097269.jpg,160,38,83,115
002179.jpg,129,55,94,130
103337.jpg,159,108,125,173
040530.jpg,126,30,96,133
008176.jpg,120,85,166,230
052101.jpg,122,75,146,202
063393.jpg,209,42,260,360
001001.jpg,94,51,70,97
137932.jpg,92,62,242,335
133987.jpg,154,98,364,504
011457.jpg,355,5,109,151
158444.jpg,226,75,187,259
047023.jpg,115,1,195,270
101115.jpg,193,116,283,392
009863.jpg,248,144,192,266
006585.jpg,579,87,161,223
147023.jpg,144,85,224,310
063836.jpg,906,620,1334,1847
004520.jpg,1029,399,876,1213
110937.jpg,1238,556,1256,1739
072276.jpg,301,52,114,158
001494.jpg,340,144,242,335
087919.jpg,640,83,200,277
015991.jpg,127,51,122,169
002952.jpg,144,46,127,176
017455.jpg,626,70,88,122
019408.jpg,417,103,286,396
001359.jpg,154,47,120,166
109889.jpg,173,102,192,266
109873.jpg,370,139,257,356
004256.jpg,138,71,99,137
139931.jpg,254,41,125,173
017252.jpg,494,194,346,479
087717.jpg,457,93,130,180
029325.jpg,71,54,114,158
028695.jpg,256,99,255,353
154301.jpg,67,64,179,248
078779.jpg,102,142,127,176
019769.jpg,85,75,78,108
138973.jpg,61,63,125,173
098235.jpg,297,34,198,274
005267.jpg,105,30,62,86
122872.jpg,141,27,120,166
040494.jpg,18,79,73,101
014158.jpg,686,188,107,148
055923.jpg,137,52,101,140
063096.jpg,162,36,99,137
001226.jpg,29,49,164,227
133497.jpg,216,57,122,169
127556.jpg,120,22,78,108
017294.jpg,98,45,114,158
146750.jpg,105,47,122,169
041849.jpg,175,121,99,137
112224.jpg,180,37,101,140
038933.jpg,181,109,216,299
036706.jpg,200,148,231,320
145753.jpg,148,45,73,101
081885.jpg,162,150,276,382
033803.jpg,350,418,970,1343
126927.jpg,29,48,57,79
088009.jpg,215,121,200,277
001174.jpg,195,145,216,299
094971.jpg,608,118,549,760
061370.jpg,81,123,361,500
012057.jpg,806,213,213,295
078582.jpg,92,72,135,187
078701.jpg,419,156,341,472
000718.jpg,366,376,572,792
103734.jpg,87,29,107,148
103408.jpg,77,68,239,331
030629.jpg,77,69,156,216
135281.jpg,106,140,231,320
061774.jpg,33,104,538,745
091880.jpg,196,148,367,508
044198.jpg,220,114,185,256
036550.jpg,618,224,3,4
162422.jpg,300,90,252,349
093086.jpg,326,153,273,378
030850.jpg,150,160,198,274
150469.jpg,191,117,187,259
108994.jpg,141,26,88,122
012425.jpg,151,39,55,76
122853.jpg,344,129,174,241
060563.jpg,79,1,172,238
025360.jpg,245,109,182,252
072701.jpg,76,59,127,176
084100.jpg,594,128,23,32
000326.jpg,200,62,156,216
147971.jpg,101,1,133,184
133282.jpg,294,16,265,367
026373.jpg,75,66,86,119
151858.jpg,286,18,260,360
063394.jpg,497,244,250,346
117894.jpg,235,19,146,202
029135.jpg,215,95,153,212
028554.jpg,245,483,767,1062
128830.jpg,311,189,450,623
076486.jpg,117,85,153,212
026709.jpg,305,159,200,277
121602.jpg,588,206,393,544
089501.jpg,183,101,281,389
011638.jpg,647,152,343,475
091220.jpg,419,60,356,493
043229.jpg,180,98,156,216
015761.jpg,127,78,153,212
050540.jpg,165,162,112,155
059036.jpg,115,103,166,230
001011.jpg,489,417,855,1184
108397.jpg,177,36,289,400
098172.jpg,218,65,1048,1451
016654.jpg,237,201,377,522
124642.jpg,66,1,172,238
045439.jpg,197,23,99,137
091071.jpg,472,109,304,421
027949.jpg,310,75,148,205
025627.jpg,169,52,122,169
133250.jpg,183,38,96,133
061973.jpg,196,30,247,342
024641.jpg,105,71,268,371
113940.jpg,301,61,125,173
076062.jpg,159,125,83,115
003869.jpg,260,32,94,130
097155.jpg,217,66,88,122
032373.jpg,202,89,86,119
009476.jpg,156,87,101,140
044222.jpg,275,91,237,328
046273.jpg,179,104,151,209
003248.jpg,174,93,73,101
110380.jpg,101,82,151,209
098890.jpg,215,99,198,274
024081.jpg,124,70,159,220
131895.jpg,143,106,151,209
038358.jpg,192,69,151,209
089975.jpg,299,165,101,140
040361.jpg,111,64,114,158
036247.jpg,125,36,192,266
160974.jpg,150,64,140,194
092752.jpg,226,2,127,176
030982.jpg,115,19,200,277
146395.jpg,722,103,192,266
113857.jpg,390,94,96,133
013068.jpg,148,34,161,223
122757.jpg,128,85,114,158
053854.jpg,199,78,231,320
029856.jpg,207,61,374,518
082804.jpg,258,15,224,310
088883.jpg,130,78,177,245
000821.jpg,217,99,185,256
145920.jpg,110,53,107,148
126366.jpg,265,228,434,601
030495.jpg,153,41,114,158
157457.jpg,179,34,270,374
062079.jpg,258,115,265,367
120098.jpg,112,5,68,94
170402.jpg,356,202,343,475
169851.jpg,92,127,213,295
181915.jpg,547,32,294,407
173786.jpg,8,137,276,382
168962.jpg,143,60,140,194
180836.jpg,115,76,161,223
176256.jpg,881,142,174,241
165187.jpg,138,90,117,162
178817.jpg,315,285,634,878
171251.jpg,106,53,109,151
167003.jpg,188,62,140,194
172517.jpg,293,1,377,522
173018.jpg,16,62,81,112
163370.jpg,548,88,127,176
180285.jpg,365,168,335,464
179148.jpg,72,42,187,259
167650.jpg,247,87,281,389
181842.jpg,89,98,120,166
171947.jpg,173,142,187,259
178251.jpg,369,202,164,227
031312.jpg,127,60,81,112
028079.jpg,236,31,86,119
158149.jpg,191,51,99,137
062026.jpg,215,85,166,230
024074.jpg,154,31,224,310
146814.jpg,161,67,83,115
084124.jpg,82,70,130,180
008601.jpg,82,33,406,562
100377.jpg,196,43,135,187
036089.jpg,53,41,88,122
013741.jpg,182,37,88,122
042714.jpg,190,75,161,223
047249.jpg,120,101,135,187
000303.jpg,205,69,166,230
143804.jpg,142,72,203,281
113776.jpg,121,40,260,360
016152.jpg,47,20,78,108
152292.jpg,229,73,166,230
038516.jpg,44,63,211,292
096517.jpg,183,54,122,169
059130.jpg,185,81,140,194
045272.jpg,203,100,309,428
158175.jpg,159,101,179,248
077028.jpg,134,60,114,158
039536.jpg,109,73,140,194
142527.jpg,191,71,177,245
090569.jpg,232,62,169,234
014261.jpg,312,112,198,274
101023.jpg,295,186,359,497
067893.jpg,115,32,78,108
032677.jpg,448,330,252,349
070706.jpg,95,97,177,245
073072.jpg,425,443,967,1339
000849.jpg,333,364,562,778
128434.jpg,100,97,174,241
123570.jpg,280,79,125,173
038182.jpg,529,313,341,472
154914.jpg,580,232,608,842
068841.jpg,136,111,281,389
098475.jpg,478,174,338,468
043977.jpg,700,86,161,223
040256.jpg,449,104,265,367
154478.jpg,243,81,182,252
079797.jpg,1409,72,504,698
033535.jpg,455,123,325,450
123423.jpg,724,61,153,212
092230.jpg,241,82,120,166
002919.jpg,348,70,174,241
108374.jpg,576,93,112,155
057258.jpg,243,51,107,148
023121.jpg,196,46,86,119
062861.jpg,601,152,398,551
064067.jpg,288,45,156,216
002420.jpg,475,101,247,342
118369.jpg,314,61,153,212
111631.jpg,1279,46,494,684
031102.jpg,523,119,289,400
153738.jpg,383,85,166,230
062551.jpg,238,60,125,173
105431.jpg,452,96,226,313
029615.jpg,122,199,127,169
021306.jpg,274,168,385,533
154800.jpg,157,121,166,230
069586.jpg,239,50,122,169
020403.jpg,166,86,81,112
141387.jpg,181,103,114,158
100714.jpg,87,65,91,126
009619.jpg,140,95,179,248
122637.jpg,1720,508,1082,1498
048043.jpg,221,93,86,119
018390.jpg,570,97,283,392
055078.jpg,294,139,408,565
064985.jpg,442,218,16,22
006787.jpg,759,236,666,922
135380.jpg,121,71,146,202
132333.jpg,126,58,161,223
019972.jpg,181,90,78,108
153444.jpg,364,196,341,472
054738.jpg,361,74,174,241
104723.jpg,157,49,166,230
044394.jpg,128,65,169,234
040020.jpg,612,87,231,320
137464.jpg,117,128,265,367
096927.jpg,354,228,452,626
032921.jpg,103,58,307,425
130317.jpg,254,171,343,475
103705.jpg,410,265,533,738
012777.jpg,228,238,473,655
111242.jpg,75,215,419,580
053206.jpg,79,22,91,126
026605.jpg,153,88,101,140
058987.jpg,58,56,75,104
065297.jpg,98,87,211,292
007174.jpg,427,156,172,238
129727.jpg,442,287,216,299
114792.jpg,134,103,208,288
030386.jpg,116,117,195,270
137107.jpg,340,140,211,292
054168.jpg,152,127,307,425
106842.jpg,115,61,60,83
029272.jpg,469,61,374,518
026881.jpg,264,33,94,130
150934.jpg,723,91,107,148
074637.jpg,271,113,398,551
022324.jpg,1670,477,757,1048
125870.jpg,396,23,424,587
090595.jpg,404,470,179,248
002110.jpg,526,35,458,634
099130.jpg,336,46,200,277
034001.jpg,94,156,325,450
011609.jpg,612,7,208,288
052114.jpg,397,134,489,677
055541.jpg,1010,119,218,302
001734.jpg,680,490,240,260
124235.jpg,858,126,315,436
115199.jpg,1276,133,190,263
017220.jpg,534,102,218,302
145944.jpg,402,70,255,353
049494.jpg,444,364,450,623
099051.jpg,617,118,658,911
166184.jpg,111,30,88,122
165597.jpg,122,59,247,342
181244.jpg,110,142,255,353
171934.jpg,168,44,75,104
164516.jpg,519,33,221,306
176129.jpg,121,81,244,338
173870.jpg,198,38,120,166
163346.jpg,176,78,140,194
175009.jpg,125,33,112,155
167702.jpg,131,67,140,194
164094.jpg,225,39,159,220
168066.jpg,138,225,590,817
168362.jpg,163,43,148,205
163095.jpg,209,54,148,205
175734.jpg,156,91,83,115
175474.jpg,251,98,151,209
164165.jpg,126,57,208,288
181067.jpg,147,128,302,418
167759.jpg,155,44,143,198
174730.jpg,256,74,78,108
168337.jpg,216,24,91,126
167399.jpg,142,26,203,281
180298.jpg,312,1,221,306
173276.jpg,214,234,260,360
166194.jpg,108,11,83,115
177973.jpg,193,150,107,148
174289.jpg,234,117,185,256
164260.jpg,443,92,211,292
176189.jpg,103,39,156,216
170080.jpg,128,1,257,356
164806.jpg,33,85,237,328
170550.jpg,54,80,138,191
170928.jpg,131,41,231,320
163894.jpg,64,89,343,475
177669.jpg,98,1,159,220
177224.jpg,96,65,138,191
166096.jpg,213,1,114,158
180129.jpg,381,80,260,360
170137.jpg,242,16,101,140
176046.jpg,90,1,187,259
054196.jpg,134,110,177,245
048805.jpg,112,82,200,277
154198.jpg,146,27,78,108
095040.jpg,106,33,73,101
047360.jpg,92,105,185,256
138110.jpg,310,106,208,288
105916.jpg,191,132,341,472
038412.jpg,131,89,226,313
121988.jpg,293,101,169,234
069513.jpg,68,20,205,284
043712.jpg,99,129,307,425
073452.jpg,124,120,283,392
075129.jpg,318,55,273,378
033925.jpg,101,98,216,299
137618.jpg,71,128,234,324
133666.jpg,103,99,260,360
046937.jpg,68,110,299,414
149796.jpg,171,136,130,180
073007.jpg,133,118,179,248
109309.jpg,156,42,88,122
038585.jpg,469,150,208,288
028903.jpg,309,202,460,637
150026.jpg,1,226,1139,1577
104217.jpg,674,348,858,1188
026186.jpg,92,56,187,259
135346.jpg,69,78,229,317
109529.jpg,86,42,94,130
012773.jpg,143,98,164,227
123615.jpg,118,84,203,281
052752.jpg,123,73,148,205
022691.jpg,85,73,226,313
063970.jpg,259,92,174,241
075597.jpg,134,29,151,209
010725.jpg,101,30,177,245
135081.jpg,78,264,785,1087
135001.jpg,166,163,450,623
022914.jpg,227,26,182,252
138629.jpg,63,36,143,198
059249.jpg,191,157,270,374
123389.jpg,104,78,195,270
037925.jpg,80,4,81,112
033307.jpg,135,132,270,374
156507.jpg,251,4,195,270
107209.jpg,53,45,140,194
021372.jpg,94,74,252,349
132596.jpg,234,87,192,266
116444.jpg,301,199,68,94
002515.jpg,98,43,88,122
120827.jpg,41,61,185,256
066860.jpg,67,24,78,108
007311.jpg,155,19,177,245
079331.jpg,84,23,109,151
082265.jpg,57,31,109,151
002483.jpg,384,31,125,173
132252.jpg,278,98,179,248
128708.jpg,225,12,91,126
014989.jpg,63,34,88,122
152358.jpg,97,81,304,421
068366.jpg,325,141,75,104
119382.jpg,105,1,130,180
167404.jpg,394,121,143,198
167056.jpg,1465,81,148,205
180383.jpg,96,45,70,97
171792.jpg,583,116,367,508
166534.jpg,71,149,255,353
178711.jpg,815,56,229,317
174176.jpg,328,134,263,364
163936.jpg,588,76,179,248
176117.jpg,392,143,226,313
167732.jpg,86,118,226,313
165087.jpg,159,176,694,961
169666.jpg,595,143,307,425
170026.jpg,79,50,166,230
163674.jpg,155,32,205,284
178531.jpg,1030,249,439,608
178100.jpg,317,89,307,425
165976.jpg,92,133,216,299
180096.jpg,525,253,205,284
168712.jpg,71,138,304,421
175170.jpg,139,31,159,220
019002.jpg,163,149,122,169
018977.jpg,147,30,114,158
160864.jpg,99,70,250,346
065299.jpg,111,147,159,220
016208.jpg,214,209,276,382
148166.jpg,210,184,762,1055
097635.jpg,96,64,260,360
005507.jpg,82,95,278,385
124666.jpg,54,37,179,248
030418.jpg,119,100,213,295
010852.jpg,83,52,263,364
040667.jpg,659,577,1173,1624
051380.jpg,138,90,216,299
003098.jpg,166,41,143,198
141259.jpg,141,63,135,187
140045.jpg,195,80,127,176
012290.jpg,1,104,322,446
155075.jpg,108,53,122,169
037049.jpg,95,170,231,320
119101.jpg,170,62,174,241
037234.jpg,235,66,195,270
029243.jpg,143,23,159,220
125421.jpg,53,77,315,436
066768.jpg,100,52,165,302
024985.jpg,224,61,127,176
112102.jpg,243,24,104,144
078054.jpg,170,147,211,292
009067.jpg,297,84,161,223
101305.jpg,173,81,143,198
045559.jpg,152,65,224,310
012598.jpg,101,60,143,198
056596.jpg,149,90,120,166
058094.jpg,147,12,135,187
008071.jpg,100,83,182,252
112087.jpg,123,34,169,234
108861.jpg,365,82,114,158
018009.jpg,71,55,255,353
124685.jpg,168,143,356,493
055841.jpg,53,65,133,184
095858.jpg,185,140,104,144
032562.jpg,846,319,611,846
027693.jpg,107,102,224,310
162312.jpg,295,56,174,241
074151.jpg,371,68,304,421
025609.jpg,199,53,114,158
134924.jpg,105,71,83,115
102861.jpg,99,72,104,144
008820.jpg,4,47,190,263
121044.jpg,42,39,104,144
053322.jpg,162,66,96,133
011707.jpg,240,101,140,194
054346.jpg,153,84,229,317
069371.jpg,52,24,104,144
006267.jpg,291,265,335,464
133208.jpg,252,48,117,162
128886.jpg,295,81,109,151
020433.jpg,108,94,224,310
148537.jpg,67,74,127,176
054316.jpg,218,29,101,140
108078.jpg,203,82,125,173
057407.jpg,283,63,96,133
050980.jpg,146,50,182,252
153069.jpg,106,165,372,515
090252.jpg,130,78,146,202
039815.jpg,97,83,234,324
138752.jpg,85,101,224,310
105346.jpg,542,336,351,486
008220.jpg,193,82,159,220
114580.jpg,78,65,120,166
061425.jpg,99,86,211,292
037717.jpg,90,76,268,371
064221.jpg,195,47,49,68
084670.jpg,117,51,166,230
003109.jpg,145,61,107,148
135021.jpg,100,93,226,313
133154.jpg,300,77,338,468
039807.jpg,95,91,200,277
151747.jpg,29,91,177,245
062788.jpg,195,58,109,151
110068.jpg,155,80,109,151
041329.jpg,382,125,216,299
041115.jpg,82,93,239,331
158156.jpg,87,54,112,155
089866.jpg,99,99,161,223
035942.jpg,114,88,231,320
152127.jpg,183,115,351,486
109785.jpg,85,42,146,202
011432.jpg,66,100,263,364
122555.jpg,83,107,164,227
047983.jpg,257,78,127,176
021245.jpg,929,338,439,608
073288.jpg,69,105,252,349
073724.jpg,123,305,538,745
008994.jpg,298,183,450,623
133593.jpg,128,62,192,266
132519.jpg,95,93,216,299
028601.jpg,97,111,242,335
154673.jpg,133,65,198,274
069606.jpg,69,53,172,238
121797.jpg,64,149,260,360
041880.jpg,130,50,114,158
040386.jpg,198,96,281,389
156833.jpg,135,64,213,295
102064.jpg,247,112,309,428
028877.jpg,120,97,122,169
138385.jpg,296,109,107,148
107171.jpg,117,36,104,144
010057.jpg,137,94,169,234
111167.jpg,281,44,125,173
060202.jpg,59,70,265,367
025422.jpg,589,261,559,774
074171.jpg,80,44,153,212
087391.jpg,56,103,211,292
001749.jpg,146,65,88,122
136425.jpg,332,194,359,497
129456.jpg,89,59,179,248
028369.jpg,71,1,276,382
140284.jpg,205,44,182,252
062091.jpg,601,170,452,626
108607.jpg,469,227,666,922
045829.jpg,238,1,86,119
035966.jpg,80,16,75,104
151919.jpg,151,32,99,137
085782.jpg,84,58,159,220
035707.jpg,230,49,151,209
140685.jpg,128,23,109,151
096234.jpg,541,182,390,540
008360.jpg,83,54,91,126
113685.jpg,173,73,205,284
060765.jpg,51,92,268,371
031703.jpg,61,7,192,266
070437.jpg,424,100,296,410
074629.jpg,157,22,104,144
006417.jpg,170,75,104,144
139377.jpg,53,76,133,194
135580.jpg,451,88,88,122
034192.jpg,124,51,138,191
147533.jpg,277,108,270,374
064987.jpg,94,27,166,230
107016.jpg,234,9,130,180
168850.jpg,129,70,138,191
167747.jpg,57,77,156,216
181956.jpg,174,195,432,598
173045.jpg,82,16,70,97
165863.jpg,174,124,268,371
179508.jpg,85,248,606,839
173919.jpg,282,71,216,299
163870.jpg,244,79,112,155
177039.jpg,62,75,140,194
169114.jpg,97,85,174,241
165068.jpg,86,99,226,313
169938.jpg,373,330,624,864
170222.jpg,188,649,1144,1584
162963.jpg,65,87,200,277
177502.jpg,67,105,164,227
177444.jpg,241,128,348,482
165282.jpg,508,249,289,400
181543.jpg,132,52,99,137
169716.jpg,202,115,153,212
175298.jpg,102,151,187,259
039844.jpg,508,318,463,641
035776.jpg,156,47,257,356
155765.jpg,181,96,278,385
088378.jpg,312,1,231,320
025721.jpg,267,87,666,972
127902.jpg,352,152,234,324
092871.jpg,64,61,192,266
007123.jpg,643,301,411,569
107080.jpg,162,25,367,508
048205.jpg,204,80,283,392
017552.jpg,240,150,489,677
073674.jpg,266,78,140,194
080789.jpg,248,64,169,234
004388.jpg,227,19,112,155
120978.jpg,154,91,239,331
117241.jpg,175,105,263,364
024547.jpg,190,85,205,284
130264.jpg,110,84,172,238
050912.jpg,348,142,286,396
104855.jpg,271,87,198,274
048822.jpg,212,62,151,209
040823.jpg,111,71,187,259
156814.jpg,175,141,341,472
086755.jpg,602,183,398,551
038054.jpg,139,108,218,302
153536.jpg,242,192,229,317
106558.jpg,139,108,218,302
012394.jpg,179,36,99,137
120038.jpg,411,268,320,443
056723.jpg,137,79,125,173
027732.jpg,146,65,148,205
064666.jpg,78,116,218,302
073943.jpg,149,146,276,382
008229.jpg,134,38,73,101
143073.jpg,107,62,166,230
139554.jpg,139,63,91,126
033258.jpg,107,115,283,392
156597.jpg,1960,828,819,1134
063758.jpg,175,35,70,97
117378.jpg,198,42,107,148
168607.jpg,353,270,213,295
168164.jpg,262,65,156,216
180701.jpg,94,67,266,374
175542.jpg,1463,527,611,846
168077.jpg,176,14,218,302
180073.jpg,48,35,122,169
176197.jpg,73,61,125,173
163928.jpg,242,134,276,382
178236.jpg,158,34,174,239
170326.jpg,115,120,120,166
166308.jpg,252,102,156,216
170892.jpg,196,153,307,425
171482.jpg,110,204,361,500
163613.jpg,315,144,471,652
179740.jpg,158,38,133,184
179302.jpg,179,92,294,407
167542.jpg,154,63,104,144
180468.jpg,91,87,239,331
170625.jpg,153,70,185,203
176514.jpg,233,55,159,218
168045.jpg,32,145,434,601
166137.jpg,87,145,403,558
182441.jpg,20,91,304,421
176545.jpg,264,118,140,194
166042.jpg,107,140,208,288
181499.jpg,39,112,281,389
177885.jpg,87,25,55,76
164468.jpg,48,54,101,140
179915.jpg,108,139,198,274
168501.jpg,72,166,395,547
165110.jpg,145,93,164,227
174210.jpg,204,94,107,148
174769.jpg,190,212,377,522
163195.jpg,122,150,213,295
180883.jpg,97,62,81,112
180704.jpg,126,102,200,277
165716.jpg,94,133,216,299
182393.jpg,27,70,291,403
171683.jpg,49,103,146,202
179295.jpg,157,76,140,194
168361.jpg,107,38,114,158
168167.jpg,29,32,68,94
181855.jpg,259,26,86,119
174235.jpg,96,43,130,180
167030.jpg,272,8,70,97
180071.jpg,72,97,257,356
176098.jpg,93,47,117,162
164154.jpg,113,83,221,306
178575.jpg,93,36,99,137
168796.jpg,88,40,120,166
164541.jpg,180,86,148,205
170307.jpg,423,55,78,108
171127.jpg,184,62,169,234
163833.jpg,98,64,153,212
179940.jpg,112,39,109,151
179124.jpg,107,1,138,191
165557.jpg,118,31,75,104
181777.jpg,178,81,156,216
169887.jpg,214,41,187,259
178302.jpg,105,49,166,230
164521.jpg,1,96,130,180
163898.jpg,85,217,317,439
178929.jpg,134,73,195,270
169472.jpg,237,146,335,464
163799.jpg,286,174,296,410
178286.jpg,371,47,304,421
170638.jpg,213,89,341,472
163181.jpg,81,54,159,220
172535.jpg,51,101,250,346
165683.jpg,150,62,283,392
163422.jpg,69,100,200,277
167009.jpg,564,353,507,702
168039.jpg,42,335,832,1145
163078.jpg,41,96,247,342
178147.jpg,382,118,200,277
176107.jpg,368,71,250,346
163786.jpg,182,248,452,626
178508.jpg,610,486,559,774
166648.jpg,71,37,169,234
172046.jpg,26,40,195,270
165979.jpg,374,292,276,382
165732.jpg,137,43,86,137
181583.jpg,133,232,442,612
174847.jpg,55,75,164,222
164794.jpg,210,50,120,166
179646.jpg,220,15,386,462
175716.jpg,36,52,117,162
163096.jpg,166,99,250,346
175882.jpg,224,70,187,259
166567.jpg,69,48,174,241
164287.jpg,125,2,250,346
169325.jpg,224,102,296,410
169366.jpg,208,59,185,256
163072.jpg,74,66,138,191
177625.jpg,91,20,68,94
177368.jpg,48,105,234,324
164304.jpg,179,141,364,504
181332.jpg,149,1,252,271
166597.jpg,111,32,133,184
175755.jpg,55,75,164,227
054338.jpg,72,77,151,209
051303.jpg,111,149,179,248
158177.jpg,164,29,127,176
091096.jpg,92,110,198,274
044036.jpg,84,98,161,223
144695.jpg,162,155,195,270
107322.jpg,84,49,146,202
028251.jpg,139,66,120,166
114330.jpg,109,148,174,241
058436.jpg,115,81,187,259
038982.jpg,65,95,192,266
070394.jpg,153,120,187,259
083005.jpg,182,85,200,277
012513.jpg,133,108,143,198
127667.jpg,97,134,200,277
125229.jpg,124,137,156,216
042821.jpg,116,60,216,299
157564.jpg,190,45,70,97
069172.jpg,384,150,127,176
111226.jpg,151,99,112,155
052290.jpg,182,108,169,234
041256.jpg,121,96,195,270
148329.jpg,104,57,138,191
092056.jpg,74,156,218,302
034030.jpg,153,170,250,346
133855.jpg,119,41,91,126
098514.jpg,104,84,166,230
010121.jpg,118,74,125,173
117313.jpg,117,57,88,122
059054.jpg,109,113,177,245
027523.jpg,182,170,234,324
075165.jpg,850,94,299,414
075491.jpg,148,220,588,814
009118.jpg,75,123,221,306
128200.jpg,131,65,99,137
123599.jpg,552,624,1058,1465
028436.jpg,144,77,216,299
146124.jpg,133,52,127,176
070971.jpg,102,96,221,306
112206.jpg,104,100,190,263
028463.jpg,320,91,247,342
025208.jpg,231,54,107,148
158173.jpg,78,112,257,356
058842.jpg,276,49,140,194
025202.jpg,122,72,130,180
131858.jpg,205,211,400,554
084478.jpg,131,62,153,212
002859.jpg,75,113,263,364
108018.jpg,16,94,172,238
030030.jpg,101,105,255,353
016389.jpg,95,43,335,464
045174.jpg,93,102,338,468
047925.jpg,138,88,156,216
001693.jpg,106,104,296,410
124693.jpg,117,32,200,277
124578.jpg,193,71,174,241
018811.jpg,261,103,151,209
156620.jpg,269,33,125,173
032359.jpg,131,74,187,259
093446.jpg,118,98,156,216
033415.jpg,54,79,273,378
023995.jpg,58,52,257,356
155438.jpg,87,91,151,209
073967.jpg,213,59,146,202
021434.jpg,112,35,91,126
145430.jpg,92,80,200,277
106463.jpg,115,76,125,173
010610.jpg,127,102,169,234
117526.jpg,71,55,231,320
042485.jpg,109,51,146,202
018133.jpg,133,71,130,180
047815.jpg,58,44,81,112
062862.jpg,177,98,135,187
006320.jpg,167,86,161,223
140741.jpg,75,70,242,335
139896.jpg,114,111,216,299
018697.jpg,134,86,182,252
149082.jpg,105,66,237,328
045900.jpg,161,59,179,248
117100.jpg,94,124,231,320
026599.jpg,155,84,179,248
025890.jpg,550,95,192,266
155975.jpg,446,459,582,806
